Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007784,University College London,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007784,University College London,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","4,400","20,176","232,034","169,249","1,184,747"
10007784,University College London,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"66,423","47,445","332,116"
10007784,University College London,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),"47,790","87,582","207,985","167,900","1,175,301"
10007784,University College London,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"379,208","541,643","327,228","365,285","2,556,995"
10007784,University College London,B,11,Computer Science and Informatics,,,,Non-EU other,"97,432",891,"122,377","101,458","710,212"
10007784,University College London,B,11,Computer Science and Informatics,,,,Total income,"9,568,041","10,011,929","13,050,515","12,118,935","84,832,545"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","511,000","689,000","1,041,816","915,583","6,409,083"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"23,000","6,000","48,312","38,651","270,560"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,126,90,630
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","121,000","33,000","332,071","259,193","1,814,355"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,"24,800","17,714","124,000"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","189,000","286,000","348,406","316,718","2,217,030"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"235,053","167,895","1,175,268"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,EU government bodies,"420,000","299,000","516,590","471,707","3,301,950"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,"3,164","2,260","15,820"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"13,000","21,000","43,336","35,811","250,680"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,Non-EU other,"37,000","34,000","21,156","25,254","176,780"
10007163,University of Warwick,B,11,Computer Science and Informatics,,,,Total income,"1,314,000","1,368,000","2,614,831","2,250,879","15,756,156"
10006566,University of West London,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"1,666","1,190","8,334"
10006566,University of West London,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","91,000","126,000","49,000","66,000","462,000"
10006566,University of West London,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,EU government bodies,0,0,"4,800","3,428","24,000"
10006566,University of West London,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,600,428,"3,000"
10006566,University of West London,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10006566,University of West London,B,11,Computer Science and Informatics,,,,Total income,"91,000","126,000","56,066","71,047","497,334"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","73,184","23,224","158,429","126,936","888,555"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"26,084","93,697","68,413","65,978","461,847"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","150,689","31,996","266,852","216,706","1,516,947"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","35,135","49,747","79,742","69,084","483,593"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,UK other sources,750,0,"30,160","21,650","151,554"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,EU government bodies,"273,694","447,552","367,227","365,340","2,557,381"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,Non-EU other,"60,044","15,954","6,966","15,832","110,829"
10007164,UWE Bristol,B,11,Computer Science and Informatics,,,,Total income,"619,580","662,170","977,791","881,529","6,170,706"
10007800,UWS,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","22,135","41,931","1,154","9,976","69,837"
10007800,UWS,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"16,567","11,441","8,527","10,092","70,645"
10007800,UWS,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007800,UWS,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","321,807","39,952","204,882","198,024","1,386,170"
10007800,UWS,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007800,UWS,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","145,317","6,886","82,464","80,646","564,523"
10007800,UWS,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"11,519","8,228","57,599"
10007800,UWS,B,11,Computer Science and Informatics,,,,EU government bodies,"189,288","125,637","279,742","244,805","1,713,636"
10007800,UWS,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,738,527,"3,693"
10007800,UWS,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007800,UWS,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"10,281",0,"63,889","47,104","329,728"
10007800,UWS,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,600,428,"3,000"
10007800,UWS,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"2,678","1,913","13,392"
10007800,UWS,B,11,Computer Science and Informatics,,,,Non-EU other,0,"22,712",680,"3,730","26,114"
10007800,UWS,B,11,Computer Science and Informatics,,,,Total income,"705,395","248,559","656,876","605,476","4,238,337"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","27,804","6,382",0,"4,883","34,186"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,604,"4,298","3,156","22,095"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"16,628","11,877","83,142"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","125,629","171,539","54,625","81,471","570,297"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","74,927","-7,493","44,296","41,273","288,916"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,UK other sources,"11,000","-2,489",0,"1,215","8,511"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,EU government bodies,"230,822","294,024","460,256","403,732","2,826,127"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,"10,200","7,285","51,000"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"57,894","41,353","289,473"
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007165,University of Westminster,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,163,116,818
